postcode,postcode_introduced,postcode_terminated,lat,long
IG7 5FX,200106,200201,51.609262,0.022536
IG7 5FZ,199912,200306,51.609262,0.022536
IG7 5GQ,200112,201403,51.609262,0.022536
IG7 5GR,200906,201005,51.609262,0.022536
IG7 5JG,198410,,51.605223,0.089886
IG7 5JH,198410,,51.605426,0.089563
IG7 5RQ,200505,200608,51.609262,0.022536
IG7 5RR,199501,200806,51.609262,0.022536
IG7 5WA,200112,200902,51.609262,0.022536
IG7 5WB,200112,200602,51.609262,0.022536
IG7 5WD,200701,200701,51.609262,0.022536
IG7 5WE,201012,201202,51.609262,0.022536
IG7 5WF,200302,200306,51.609262,0.022536
IG7 5WG,200206,201304,51.609262,0.022536
IG7 5WJ,200305,200405,51.609262,0.022536
IG7 5WL,200401,200512,51.609262,0.022536
IG7 5WN,200401,200702,51.609262,0.022536
IG7 5WP,200405,200902,51.609262,0.022536
IG7 5WQ,200701,200701,51.609262,0.022536
IG7 5WR,200605,200803,51.609262,0.022536
IG7 5WT,200310,200408,51.609262,0.022536
IG7 5WW,200408,200703,51.609262,0.022536
IG7 5WX,200307,200407,51.609262,0.022536
IG7 5WY,200206,200604,51.609262,0.022536
IG7 5XA,200404,200902,51.609262,0.022536
IG7 5XT,200401,200603,51.609262,0.022536
IG7 5YT,200407,201008,51.609262,0.022536
IG7 5ZY,200408,200902,51.609262,0.022536
IG7 6AE,199405,200902,51.609262,0.022536
IG7 6AT,199201,,51.614411,0.09857
IG7 6AU,199201,200310,51.609262,0.022536
IG7 6BB,199906,200109,51.609262,0.022536
IG7 6BU,199512,199706,51.609262,0.022536
IG7 6BW,199712,200710,51.609262,0.022536
IG7 6DT,200106,200510,51.609262,0.022536
IG7 6EA,199812,200806,51.609262,0.022536
IG7 6FZ,200012,200109,51.609262,0.022536
IG7 6GD,200006,200205,51.609262,0.022536
IG7 6GZ,200012,200109,51.609262,0.022536
IG7 6HL,198001,,51.61497,0.097498
IG7 6HN,198001,,51.613955,0.097422
IG7 6HP,198001,,51.613114,0.098727
IG7 6HR,198001,,51.612747,0.09962
IG7 6HS,198001,,51.612526,0.097371
IG7 6HT,198001,,51.613122,0.097254
IG7 6HU,198001,,51.613207,0.096535
IG7 6HW,198001,,51.613789,0.099191
IG7 6JY,200012,200311,51.609262,0.022536
IG7 6NG,198001,,51.614217,0.096336
IG7 6NH,199002,199112,51.613972,0.094996
IG7 6NQ,198001,,51.613909,0.095456
IG7 6SR,200106,200407,51.609262,0.022536
IG7 6WB,200206,200806,51.609262,0.022536
IG7 6WD,200309,200710,51.609262,0.022536
IG7 6WE,200211,200311,51.609262,0.022536
IG7 6WF,200308,200506,51.609262,0.022536
IG7 6WG,200401,200610,51.609262,0.022536
IG7 6WJ,200212,200604,51.609262,0.022536
IG7 6WN,200208,200609,51.609262,0.022536
IG7 6WP,200305,200406,51.609262,0.022536
IG7 6WQ,200307,200601,51.609262,0.022536
IG7 6WT,200405,200707,51.609262,0.022536
IG8 0AA,198001,,51.607503,0.023495
IG8 0AB,199706,199806,51.612702,0.028033
IG8 0AD,198001,,51.607516,0.024741
IG8 0AE,199412,200007,51.612702,0.028033
IG8 0AF,199806,199912,51.612702,0.028033
IG8 0AG,199308,,51.601662,0.038831
IG8 0AH,199512,200207,51.609262,0.022536
IG8 0AJ,198001,200504,51.607121,0.033562
IG8 0AL,198001,,51.606193,0.03261
IG8 0AN,198001,,51.605881,0.029824
IG8 0AP,198001,,51.605552,0.031181
IG8 0AQ,199606,199706,51.604964,0.0314
IG8 0AR,198001,,51.604367,0.031604
IG8 0AS,198001,,51.604543,0.030255
IG8 0AT,198001,,51.604617,0.029088
IG8 0AU,198001,,51.605025,0.028356
IG8 0AW,198001,,51.606351,0.030769
IG8 0AX,198001,,51.605426,0.026496
IG8 0AY,198001,,51.605356,0.025901
IG8 0AZ,198001,,51.604234,0.028869
IG8 0BA,198001,,51.60379,0.030611
IG8 0BB,198001,,51.604113,0.031174
IG8 0BD,198001,,51.605184,0.02959
IG8 0BE,198001,,51.606093,0.026959
IG8 0BF,199308,,51.610001,0.023592
IG8 0BG,198001,,51.608149,0.023498
IG8 0BH,199208,,51.609932,0.024935
IG8 0BJ,199208,,51.609544,0.02551
IG8 0BL,199208,,51.609238,0.02655
IG8 0BN,199507,,51.610995,0.027423
IG8 0BP,199512,,51.609478,0.028829
IG8 0BQ,198001,,51.608421,0.024405
IG8 0BS,198001,,51.60883,0.026243
IG8 0BT,199606,199806,51.612702,0.028033
IG8 0BU,199606,,51.611542,0.025411
IG8 0BW,199512,,51.610262,0.02713
IG8 0BX,198001,200901,51.60883,0.026243
IG8 0BY,199512,199812,51.612702,0.028033
IG8 0BZ,198001,,51.608163,0.025275
IG8 0DA,199706,199906,51.612702,0.028033
IG8 0DB,198001,,51.608613,0.025266
IG8 0DD,199612,201902,51.607597,0.033077
IG8 0DE,198001,,51.608384,0.026036
IG8 0DF,198001,,51.60809,0.028969
IG8 0DG,198001,,51.608524,0.029393
IG8 0DH,198001,,51.60781,0.027498
IG8 0DJ,198001,,51.607969,0.026595
IG8 0DL,198001,,51.606786,0.026889
IG8 0DN,198001,,51.607309,0.026277
IG8 0DP,198001,,51.606943,0.027733
IG8 0DQ,198001,,51.607731,0.027899
IG8 0DR,198001,,51.607448,0.028651
IG8 0DS,198001,,51.606975,0.029482
IG8 0DT,199706,200904,51.609262,0.022536
IG8 0DU,198001,,51.607965,0.030985
IG8 0DW,198001,,51.606117,0.028173
IG8 0DX,198001,,51.607592,0.032326
IG8 0DY,198001,,51.607112,0.032492
IG8 0DZ,198001,,51.607065,0.032591
IG8 0EA,198001,,51.606533,0.031643
IG8 0EB,198001,,51.606867,0.032077
IG8 0ED,198001,,51.606772,0.032376
IG8 0EE,198001,200310,51.607134,0.032277
IG8 0EF,198001,,51.607107,0.03073
IG8 0EG,198001,,51.606604,0.029625
IG8 0EH,200703,201105,51.609262,0.022536
IG8 0EJ,200902,,51.606991,0.032761
IG8 0EL,199612,,51.612017,0.026039
IG8 0EN,200902,,51.607184,0.03199
IG8 0EP,199712,,51.607241,0.025061
IG8 0EQ,199007,199507,51.606589,0.028945
IG8 0ER,198001,,51.612044,0.027556
IG8 0ES,198001,,51.612533,0.02843
IG8 0ET,198001,,51.612495,0.028053
IG8 0EU,198001,,51.612974,0.029447
IG8 0EW,198001,,51.612828,0.02749
IG8 0EX,198001,,51.610377,0.029836
IG8 0EY,198001,,51.61059,0.030539
IG8 0EZ,198001,,51.609056,0.030312
IG8 0FA,201912,,51.608149,0.03398
IG8 0FB,200910,,51.622545,0.022506
IG8 0FD,201210,,51.616824,0.024158
IG8 0FZ,199806,201307,51.609262,0.022536
IG8 0GD,199712,,51.610211,0.026478
IG8 0GE,199806,199912,51.612702,0.028033
IG8 0GF,199806,199812,51.612702,0.028033
IG8 0GG,199806,199906,51.612702,0.028033
IG8 0GH,199806,200007,51.612702,0.028033
IG8 0GJ,199812,200011,51.612702,0.028033
IG8 0GL,199812,200806,51.609262,0.022536
IG8 0GN,199912,200902,51.609262,0.022536
IG8 0GP,199906,200101,51.612702,0.028033
IG8 0GQ,200106,200107,51.610211,0.026478
IG8 0GR,199906,200006,51.612702,0.028033
IG8 0GS,200601,200707,51.609262,0.022536
IG8 0GU,200006,200107,51.612722,0.02789
IG8 0GW,199911,200009,51.608361,0.030469
IG8 0GX,199912,200403,51.609262,0.022536
IG8 0GY,200006,200509,51.609262,0.022536
IG8 0GZ,199906,200404,51.609262,0.022536
IG8 0HA,198001,,51.608986,0.031233
IG8 0HB,198001,,51.608723,0.032434
IG8 0HD,198001,,51.608025,0.032244
IG8 0HE,198001,,51.608792,0.033229
IG8 0HF,198001,,51.608555,0.033322
IG8 0HG,198001,,51.608731,0.033504
IG8 0HH,200401,,51.608026,0.032678
IG8 0HJ,198001,201902,51.60783,0.034157
IG8 0HL,198001,,51.607934,0.033309
IG8 0HN,198001,200807,51.607597,0.033077
IG8 0HP,199208,199512,51.607413,0.033315
IG8 0HQ,198001,,51.607958,0.033989
IG8 0HR,199912,200604,51.609262,0.022536
IG8 0HS,199412,,51.610772,0.027298
IG8 0HT,200006,200201,51.609262,0.022536
IG8 0HU,199507,199612,51.607413,0.033315
IG8 0HW,198001,201607,51.607728,0.033285
IG8 0HX,199912,200311,51.609262,0.022536
IG8 0HZ,199812,200006,51.612702,0.028033
IG8 0JA,198001,,51.609402,0.034732
IG8 0JB,198001,199507,51.60921,0.033395
IG8 0JD,198001,,51.610011,0.034398
IG8 0JE,198001,,51.611619,0.033965
IG8 0JF,198001,,51.61152,0.036575
IG8 0JG,198001,,51.612733,0.037654
IG8 0JH,198001,,51.617023,0.038641
IG8 0JJ,198001,,51.616122,0.039265
IG8 0JL,198001,,51.614832,0.038471
IG8 0JN,198001,,51.61301,0.037219
IG8 0JP,198001,,51.614981,0.037654
IG8 0JQ,198001,,51.614919,0.039168
IG8 0JR,198001,,51.61398,0.03628
IG8 0JT,200012,200912,51.609262,0.022536
IG8 0JU,199002,200903,51.609262,0.022536
IG8 0JW,198001,,51.613241,0.036348
IG8 0JX,200106,200207,51.609262,0.022536
IG8 0JZ,200012,200310,51.609262,0.022536
IG8 0LB,200112,200701,51.609262,0.022536
IG8 0LD,198001,,51.613594,0.031063
IG8 0LE,198001,,51.612773,0.032745
IG8 0LF,198001,,51.612422,0.031199
IG8 0LG,198001,,51.610484,0.031979
IG8 0LH,198001,,51.610898,0.033528
IG8 0LJ,198001,,51.611174,0.032674
IG8 0LL,198001,,51.614732,0.033844
IG8 0LN,198001,,51.614394,0.034147
IG8 0LP,198001,,51.615988,0.03663
IG8 0LQ,198001,,51.609933,0.032647
IG8 0LR,198001,,51.616968,0.03718
IG8 0LS,198001,,51.615991,0.038508
IG8 0LT,198001,,51.615313,0.036658
IG8 0LU,198001,,51.613804,0.03503
IG8 0LW,198001,,51.61615,0.036132
IG8 0LX,198001,,51.613016,0.033796
IG8 0LY,199002,199112,51.61188,0.034959
IG8 0LZ,199412,199512,51.61188,0.034959
IG8 0NA,199412,199512,51.612055,0.024856
IG8 0NE,200606,200607,51.609262,0.022536
IG8 0NF,198001,,51.613171,0.026884
IG8 0NG,199002,199012,51.612929,0.026339
IG8 0NH,198001,,51.614261,0.026283
IG8 0NJ,198001,,51.613849,0.028749
IG8 0NL,198001,,51.614913,0.028089
IG8 0NN,198001,,51.614797,0.032171
IG8 0NP,198001,,51.617705,0.037817
IG8 0NQ,199912,200902,51.609262,0.022536
IG8 0NR,198001,,51.616688,0.034654
IG8 0NS,198001,,51.61553,0.032984
IG8 0NU,198001,,51.615918,0.032366
IG8 0NW,198001,,51.616338,0.035144
IG8 0NX,198001,,51.615976,0.028512
IG8 0NY,198001,,51.615584,0.029838
IG8 0NZ,198001,,51.617381,0.028372
IG8 0PA,198001,,51.616825,0.030341
IG8 0PB,198001,,51.616287,0.031848
IG8 0PD,199301,201211,51.609262,0.022536
IG8 0PE,200012,200211,51.609262,0.022536
IG8 0PF,199507,199512,51.615575,0.029346
IG8 0PG,198106,199012,51.611132,0.026259
IG8 0PH,199301,199507,51.611132,0.026259
IG8 0PJ,200701,200701,51.609262,0.022536
IG8 0PL,199002,,51.61521,0.026513
IG8 0PN,198001,,51.615637,0.025709
IG8 0PP,198001,,51.616092,0.026986
IG8 0PQ,200012,200401,51.609262,0.022536
IG8 0PR,198001,,51.616695,0.02642
IG8 0PS,198001,,51.617352,0.026941
IG8 0PT,198001,,51.617024,0.027692
IG8 0PU,198001,,51.618793,0.027857
IG8 0PW,199712,,51.615376,0.027315
IG8 0PX,198001,,51.618406,0.028403
IG8 0PY,200303,,51.608973,0.02261
IG8 0PZ,198001,,51.619112,0.028117
IG8 0QA,198001,,51.618971,0.029483
IG8 0QB,198001,,51.617654,0.029742
IG8 0QD,198001,,51.618465,0.029634
IG8 0QE,198001,,51.616913,0.033609
IG8 0QF,198001,,51.617402,0.03184
IG8 0QG,198001,,51.620967,0.030569
IG8 0QH,198001,,51.622067,0.031427
IG8 0QJ,198001,,51.6213,0.029009
IG8 0QL,198001,,51.61989,0.02938
IG8 0QN,198001,,51.620744,0.029403
IG8 0QP,198001,198412,51.61832,0.026579
IG8 0QQ,198001,,51.619161,0.03098
IG8 0QS,198504,199012,51.61832,0.026579
IG8 0QT,198803,199706,51.618971,0.029483
IG8 0QW,198001,,51.620113,0.027974
IG8 0QZ,199109,200006,51.612702,0.028033
IG8 0RA,198001,,51.613474,0.023951
IG8 0RB,198001,,51.616091,0.024963
IG8 0RD,198001,,51.617204,0.025591
IG8 0RE,198001,,51.617989,0.025972
IG8 0RF,198001,,51.619677,0.026654
IG8 0RG,198001,,51.618574,0.025926
IG8 0RH,198001,,51.619774,0.024229
IG8 0RJ,198001,,51.620164,0.022371
IG8 0RL,198001,,51.619754,0.022685
IG8 0RN,198001,,51.621622,0.022306
IG8 0RP,198001,200805,51.622564,0.022434
IG8 0RQ,198001,,51.618959,0.023935
IG8 0RR,198001,,51.623196,0.022402
IG8 0RS,198001,,51.62365,0.01994
IG8 0RT,200112,200308,51.609262,0.022536
IG8 0RU,198001,,51.623524,0.020512
IG8 0RW,198001,,51.621471,0.021172
IG8 0RX,198001,,51.624087,0.021216
IG8 0RY,198001,,51.625001,0.021401
IG8 0RZ,198001,,51.624325,0.022527
IG8 0SA,198001,,51.623614,0.021528
IG8 0SB,198001,,51.623227,0.0231
IG8 0SD,198001,,51.622802,0.023254
IG8 0SE,198001,,51.62257,0.024732
IG8 0SF,198001,,51.622425,0.023223
IG8 0SG,198607,,51.615641,0.024438
IG8 0SH,198704,199012,51.613927,0.020606
IG8 0SJ,198001,,51.613522,0.021657
IG8 0SL,198001,,51.614369,0.022113
IG8 0SN,199512,,51.615979,0.019975
IG8 0SP,198001,,51.616471,0.019171
IG8 0SR,198001,,51.611642,0.022743
IG8 0SS,198001,,51.61161,0.022005
IG8 0ST,198001,,51.612314,0.021863
IG8 0SU,198001,,51.614149,0.021295
IG8 0SW,198106,,51.616627,0.018371
IG8 0SX,198504,,51.616487,0.017657
IG8 0SY,198001,,51.614654,0.021187
IG8 0SZ,198001,,51.615563,0.02065
IG8 0TA,198001,,51.61564,0.02243
IG8 0TB,198001,,51.614278,0.023742
IG8 0TD,198001,,51.613082,0.023212
IG8 0TE,198001,,51.613266,0.022411
IG8 0TF,198001,,51.612634,0.022585
IG8 0TG,198001,,51.613864,0.023218
IG8 0TH,198001,,51.616312,0.018415
IG8 0TJ,198001,,51.616984,0.017463
IG8 0TL,198001,,51.617253,0.018067
IG8 0TN,198001,,51.617271,0.020682
IG8 0TP,198001,,51.616662,0.021074
IG8 0TQ,198001,,51.616048,0.019602
IG8 0TR,198001,,51.617729,0.023866
IG8 0TS,198001,,51.616875,0.022788
IG8 0TT,198001,,51.616154,0.022886
IG8 0TU,198001,200608,51.616789,0.024142
IG8 0TW,198001,,51.618146,0.023654
IG8 0TX,198001,,51.616157,0.024287
IG8 0TY,198001,,51.615508,0.021716
IG8 0TZ,198001,,51.617172,0.022744
IG8 0UA,200608,,51.616529,0.025098
IG8 0UB,198504,,51.616625,0.024785
IG8 0UD,199301,199501,51.609434,0.020406
IG8 0UE,198203,,51.608121,0.0199
IG8 0UG,198001,,51.609695,0.020909
IG8 0UH,198106,,51.60931,0.0203
IG8 0UJ,198001,,51.61015,0.021103
IG8 0UQ,198001,,51.609804,0.021362
IG8 0UR,199308,200902,51.609262,0.022536
IG8 0US,200402,,51.610159,0.021652
IG8 0UX,199002,199707,51.616625,0.024785
IG8 0WD,200305,200601,51.609262,0.022536
IG8 0WG,200304,200806,51.609262,0.022536
IG8 0WH,200306,200707,51.609262,0.022536
IG8 0WJ,200309,200601,51.609262,0.022536
IG8 0WL,200702,200801,51.609262,0.022536
IG8 0WN,200402,200902,51.609262,0.022536
IG8 0WP,200304,200902,51.609262,0.022536
IG8 0WQ,200209,200705,51.609262,0.022536
IG8 0WR,200405,200902,51.609262,0.022536
IG8 0WY,200811,200909,51.609262,0.022536
IG8 0WZ,200209,200602,51.609262,0.022536
IG8 0XA,198001,,51.609311,0.022406
IG8 0XB,198001,201410,51.609262,0.022536
IG8 0XD,199606,199806,51.61292,0.027899
IG8 0XE,198001,,51.61013,0.021795
IG8 0XF,198001,198112,51.608511,0.02181
IG8 0XG,198001,,51.609396,0.021168
IG8 0XH,198301,199012,51.610308,0.02189
IG8 0XP,199812,200603,51.609262,0.022536
IG8 0XQ,198001,,51.609099,0.021674
IG8 0XR,199706,,51.608973,0.02261
IG8 0XS,198001,,51.608643,0.021931
IG8 0XT,199412,200404,51.609262,0.022536
IG8 0XU,199412,199707,51.609262,0.022536
IG8 0XY,199501,199706,51.60933,0.022294
IG8 0YA,199501,199612,51.608511,0.02181
IG8 0YD,199606,199706,51.609262,0.022536
IG8 0YE,200406,201007,51.609262,0.022536
IG8 0YF,200210,201409,51.609262,0.022536
IG8 0YH,199501,200604,51.609262,0.022536
IG8 0YW,200208,200403,51.609262,0.022536
IG8 0YY,199806,199906,51.608511,0.02181
IG8 0YZ,200206,200402,51.609262,0.022536
IG8 0ZF,200112,200903,51.609262,0.022536
IG8 0ZQ,200206,200302,51.609262,0.022536
IG8 0ZZ,199612,200106,51.612722,0.02789
IG8 1AA,200409,200703,51.609262,0.022536
IG8 1AB,200610,200809,51.609262,0.022536
IG8 1AD,200409,200602,51.609262,0.022536
IG8 1AE,201111,201210,51.609262,0.022536
IG8 1AG,200410,200812,51.609262,0.022536
IG8 1AJ,200410,200602,51.609262,0.022536
IG8 1AL,200410,200711,51.609262,0.022536
IG8 1AN,200410,200602,51.609262,0.022536
IG8 1AP,200410,200602,51.609262,0.022536
IG8 1AQ,200410,200611,51.609262,0.022536
IG8 1AR,200411,200603,51.609262,0.022536
IG8 1AS,200411,200603,51.609262,0.022536
IG8 1AT,200712,200801,51.609262,0.022536
IG8 1AU,200411,200703,51.609262,0.022536
IG8 1AY,200501,200702,51.609262,0.022536
IG8 1AZ,200502,200703,51.609262,0.022536
IG8 1BA,200503,200604,51.609262,0.022536
IG8 1BB,200503,200604,51.609262,0.022536
IG8 1BD,200503,200605,51.609262,0.022536
IG8 1BE,201005,201105,51.609262,0.022536
IG8 1BF,200504,200605,51.609262,0.022536
IG8 1BG,200504,200604,51.609262,0.022536
IG8 1BH,200504,200605,51.609262,0.022536
IG8 1BJ,200504,200805,51.609262,0.022536
IG8 1BL,200504,201409,51.609262,0.022536
IG8 1BN,200505,201206,51.609262,0.022536
IG8 1BP,200706,200707,51.609262,0.022536
IG8 1BR,200606,200607,51.609262,0.022536
IG8 1BS,200606,200607,51.609262,0.022536
IG8 1BT,200507,200607,51.609262,0.022536
IG8 1BU,200507,200707,51.609262,0.022536
IG8 1BW,200507,200608,51.609262,0.022536
IG8 1BX,200507,201409,51.609262,0.022536
IG8 1BY,200507,200708,51.609262,0.022536
IG8 1BZ,200507,200808,51.609262,0.022536
IG8 1DA,200508,200709,51.609262,0.022536
IG8 1DB,200509,200608,51.609262,0.022536
IG8 1DE,200510,200902,51.609262,0.022536
IG8 1DF,200510,200611,51.609262,0.022536
IG8 1DG,200510,200611,51.609262,0.022536
IG8 1DH,200510,201110,51.609262,0.022536
IG8 1DJ,200510,200611,51.609262,0.022536
IG8 1DL,200510,200611,51.609262,0.022536
IG8 1DP,200712,200801,51.609262,0.022536
IG8 1DQ,200801,200806,51.609262,0.022536
IG8 1DR,200511,200701,51.609262,0.022536
IG8 1DS,200512,201101,51.609262,0.022536
IG8 1DT,200512,200609,51.609262,0.022536
IG8 1DU,200601,200801,51.609262,0.022536
IG8 1DW,200601,200902,51.609262,0.022536
IG8 1DX,200601,200902,51.609262,0.022536
IG8 1DY,200602,200703,51.609262,0.022536
IG8 1EA,200602,200703,51.609262,0.022536
IG8 1EB,200603,200806,51.609262,0.022536
IG8 1ED,200603,200610,51.609262,0.022536
IG8 1EE,200603,200704,51.609262,0.022536
IG8 1EF,200604,200902,51.609262,0.022536
IG8 1EG,200604,200812,51.609262,0.022536
IG8 1EH,200605,201007,51.609262,0.022536
IG8 1EJ,200706,200707,51.609262,0.022536
IG8 1EL,200706,200707,51.609262,0.022536
IG8 1EN,200607,200708,51.609262,0.022536
IG8 1EP,200607,200708,51.609262,0.022536
IG8 1EQ,200607,200708,51.609262,0.022536
IG8 1ER,200607,201105,51.609262,0.022536
IG8 1ES,200607,201008,51.609262,0.022536
IG8 1ET,200607,200908,51.609262,0.022536
IG8 1EU,200607,201108,51.609262,0.022536
IG8 1EW,200607,200809,51.609262,0.022536
IG8 1EX,200607,200809,51.609262,0.022536
IG8 1EY,200607,201308,51.609262,0.022536
IG8 1EZ,200607,200807,51.609262,0.022536
IG8 1FB,200608,201008,51.609262,0.022536
IG8 1FD,200608,200808,51.609262,0.022536
IG8 1FF,200608,200702,51.609262,0.022536
IG8 1FG,200608,200710,51.609262,0.022536
IG8 1FH,200609,200710,51.609262,0.022536
IG8 1FJ,200609,200710,51.609262,0.022536
IG8 1FL,200610,200711,51.609262,0.022536
IG8 1FN,200610,200911,51.609262,0.022536
IG8 1FP,200610,200812,51.609262,0.022536
IG8 1FQ,200610,200711,51.609262,0.022536
IG8 1FR,200611,200901,51.609262,0.022536
IG8 1FS,200712,200801,51.609262,0.022536
IG8 1FT,200611,200902,51.609262,0.022536
IG8 1FU,200701,200801,51.609262,0.022536
IG8 1FX,200701,200802,51.609262,0.022536
IG8 1FY,200802,200902,51.609262,0.022536
IG8 1GA,200701,200802,51.609262,0.022536
IG8 1GB,200702,200709,51.609262,0.022536
IG8 1GD,200703,201204,51.609262,0.022536
IG8 1GE,200703,200803,51.609262,0.022536
IG8 1GG,200703,201003,51.609262,0.022536
IG8 1GH,200703,200804,51.609262,0.022536
IG8 1GJ,200704,200901,51.609262,0.022536
IG8 1GN,200705,200806,51.609262,0.022536
IG8 1GP,200707,201107,51.609262,0.022536
IG8 1GQ,200707,201202,51.609262,0.022536
IG8 1GS,200707,201207,51.609262,0.022536
IG8 1GU,200708,201008,51.609262,0.022536
IG8 1GY,200708,200809,51.609262,0.022536
IG8 1GZ,200709,201309,51.609262,0.022536
IG8 1HA,200709,200804,51.609262,0.022536
IG8 1HB,200710,200901,51.609262,0.022536
IG8 1HD,200710,200901,51.609262,0.022536
IG8 1HE,200710,200810,51.609262,0.022536
IG8 1HF,200801,200901,51.609262,0.022536
IG8 1HG,200801,201301,51.609262,0.022536
IG8 1HH,200801,200902,51.609262,0.022536
IG8 1HJ,200802,200806,51.609262,0.022536
IG8 1HL,200802,200809,51.609262,0.022536
IG8 1HN,200803,200809,51.609262,0.022536
IG8 1HP,200803,200903,51.609262,0.022536
IG8 1HS,200803,201005,51.609262,0.022536
IG8 1HT,200803,201105,51.609262,0.022536
IG8 1HU,200804,200805,51.609262,0.022536
IG8 1HW,200804,201105,51.609262,0.022536
IG8 1HX,200805,201106,51.609262,0.022536
IG8 1HY,200805,200903,51.609262,0.022536
IG8 1HZ,200806,200901,51.609262,0.022536
IG8 1JA,200806,200903,51.609262,0.022536
IG8 1JB,200809,201402,51.609262,0.022536
IG8 1JD,200809,201012,51.609262,0.022536
IG8 1JF,200810,200909,51.609262,0.022536
IG8 1JG,200811,201312,51.609262,0.022536
IG8 1JH,200811,200912,51.609262,0.022536
IG8 1JJ,200901,201202,51.609262,0.022536
IG8 1JL,200901,201202,51.609262,0.022536
IG8 1JN,200902,201003,51.609262,0.022536
IG8 1JP,200902,200908,51.609262,0.022536
IG8 1JQ,200902,201105,51.609262,0.022536
IG8 1JS,200904,201005,51.609262,0.022536
IG8 1JT,200910,201012,51.609262,0.022536
IG8 1JX,200905,201005,51.609262,0.022536
IG8 1JY,200904,200910,51.609262,0.022536
IG8 1JZ,200906,201206,51.609262,0.022536
IG8 1LB,200906,201001,51.609262,0.022536
IG8 1LD,200906,201307,51.609262,0.022536
IG8 1LE,200906,201107,51.609262,0.022536
IG8 1LF,200907,201208,51.609262,0.022536
IG8 1LH,200907,201008,51.609262,0.022536
IG8 1LJ,200907,201003,51.609262,0.022536
IG8 1LN,200908,201009,51.609262,0.022536
IG8 1LQ,200910,201012,51.609262,0.022536
IG8 1LR,200910,201010,51.609262,0.022536
IG8 1LS,200911,201212,51.609262,0.022536
IG8 1LU,201001,201307,51.609262,0.022536
IG8 1LY,201001,201003,51.609262,0.022536
IG8 1LZ,201002,201105,51.609262,0.022536
IG8 1NA,201002,201203,51.609262,0.022536
IG8 1NB,201002,201105,51.609262,0.022536
IG8 1NE,201002,201005,51.609262,0.022536
IG8 1NF,201002,201005,51.609262,0.022536
IG8 1NG,201002,201105,51.609262,0.022536
IG8 1NH,201003,201105,51.609262,0.022536
IG8 1NJ,201003,201404,51.609262,0.022536
IG8 1NL,201004,201305,51.609262,0.022536
IG8 1NN,201006,201107,51.609262,0.022536
IG8 1NP,201007,201107,51.609262,0.022536
IG8 1NQ,201009,201109,51.609262,0.022536
IG8 1NR,201312,201405,51.609262,0.022536
IG8 1NT,201011,201101,51.609262,0.022536
IG8 1NW,201012,201301,51.609262,0.022536
IG8 1NX,201101,201302,51.609262,0.022536
IG8 1PA,201103,201109,51.609262,0.022536
IG8 1PB,201103,201204,51.609262,0.022536
IG8 1PD,201103,201204,51.609262,0.022536
IG8 1PF,201105,201305,51.609262,0.022536
IG8 1PG,201105,201206,51.609262,0.022536
IG8 1PH,201106,201112,51.609262,0.022536
IG8 1PL,201108,201208,51.609262,0.022536
IG8 1PN,201108,201208,51.609262,0.022536
IG8 1PP,201210,201309,51.609262,0.022536
IG8 1PQ,201109,201110,51.609262,0.022536
IG8 1PR,201112,201301,51.609262,0.022536
IG8 1PS,201202,201209,51.609262,0.022536
IG8 1PT,201203,201205,51.609262,0.022536
IG8 1PU,201204,201206,51.609262,0.022536
IG8 1PY,201207,201408,51.609262,0.022536
IG8 1PZ,201207,201307,51.609262,0.022536
IG8 1QA,201207,201302,51.609262,0.022536
IG8 1QB,201305,201309,51.609262,0.022536
IG8 1QD,201208,201307,51.609262,0.022536
IG8 1QF,201210,201405,51.609262,0.022536
IG8 1QP,201308,201403,51.609262,0.022536
IG8 1QQ,201309,201310,51.609262,0.022536
IG8 7AA,198001,,51.599223,0.036299
IG8 7AB,198001,,51.598873,0.038824
IG8 7AD,198001,,51.59932,0.03792
IG8 7AE,198001,,51.600219,0.035867
IG8 7AF,198001,,51.601695,0.036308
IG8 7AG,198001,,51.601587,0.035798
IG8 7AH,199201,200006,51.605589,0.039443
IG8 7AJ,199208,199806,51.605646,0.039272
IG8 7AL,199208,199501,51.601073,0.035919
IG8 7AN,199412,199706,51.599223,0.036299
IG8 7AQ,198001,,51.600334,0.035453
IG8 7AR,199806,200006,51.605589,0.039443
IG8 7AS,199606,199708,51.599223,0.036299
IG8 7AT,199706,199906,51.605589,0.039443
IG8 7AU,199512,200903,51.609262,0.022536
IG8 7AW,199412,199806,51.605646,0.039272
IG8 7AX,198001,,51.601731,0.037379
IG8 7AY,198001,,51.601141,0.03715
IG8 7AZ,198001,,51.600478,0.037103
IG8 7BA,198001,,51.600423,0.037594
IG8 7BB,198001,,51.599922,0.03851
IG8 7BD,199208,,51.60015,0.039344
IG8 7BE,199208,,51.600571,0.039435
IG8 7BF,199301,,51.601153,0.039057
IG8 7BG,199208,,51.601381,0.039933
IG8 7BH,198001,,51.601153,0.039057
IG8 7BJ,198001,,51.601572,0.038252
IG8 7BL,198001,,51.601572,0.038252
IG8 7BN,199002,,51.601575,0.039104
IG8 7BP,199806,199912,51.601048,0.037362
IG8 7BQ,198001,,51.601153,0.039057
IG8 7BS,198803,199112,51.603818,0.033154
IG8 7BT,198001,,51.60384,0.033993
IG8 7BU,199706,200407,51.609262,0.022536
IG8 7BW,199412,199606,51.601048,0.037362
IG8 7BX,198001,,51.604057,0.03289
